timestamp,cpu_allocation_efficiency,memory_allocation_efficiency,disk_io,network_latency,node_cpu_usage,node_memory_usage,node_temperature
2025-12-05 02:14:20,0.0,1.5,46013.265625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:15:33,0.0,1.5,58574.75390625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:15:38,0.0,1.5,58574.75390625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:15:43,0.0,1.5,58574.75390625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:15:48,0.0,1.5,58574.75390625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:15:54,0.0,1.5,46287.88671875,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:16:58,0.0,1.5,46424.4296875,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:18:02,0.0,1.5,45471.6640625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:19:07,0.0,1.5,46424.4296875,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:20:11,0.0,1.5,46287.88671875,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:21:15,0.0,1.5,45333.6015625,0.0,0.0,1.1059390306472778,0.0
2025-12-05 02:22:19,1.5,1.5,46697.51171875,0.0,6.644031047821045,1.1725397109985352,0.0
2025-12-05 02:23:24,1.5,1.5,47108.7109375,0.0,6.663998126983643,1.372137188911438,0.0
2025-12-05 02:24:29,1.5,1.5,44649.375,0.0,6.6465654373168945,1.3700926303863525,0.0
2025-12-05 02:25:33,1.5,1.5,44377.76953125,0.0,6.6445441246032715,1.3877267837524414,0.0
2025-12-05 02:26:38,1.5,1.5,43695.03515625,0.0,3.728788137435913,1.306814432144165,0.0
2025-12-05 02:27:42,0.0,1.5,43283.953125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:28:46,0.0,1.5,45468.6328125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:30:01,0.0,1.5,55709.3125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:30:07,0.0,1.5,55709.3125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:30:12,0.0,1.5,55709.3125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:30:17,0.0,1.5,55709.3125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:30:22,0.0,1.5,955523.9375,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:31:27,0.0,1.5,302315.03125,0.0,0.0,1.306814432144165,0.0
2025-12-05 02:32:31,0.0,1.5,44649.375,0.0,0.0,1.306814432144165,0.0
2025-12-05 14:37:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:37:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:38:28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:39:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:39:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:41:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:43:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:44:55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:46:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:48:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 14:49:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 15:05:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 15:07:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 15:08:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-12-05 15:15:13,0.0,1.5,59124.84765625,0.0,0.0,1.1153438091278076,0.0
2025-12-05 15:15:18,0.0,1.5,59124.84765625,0.0,0.0,1.1153438091278076,0.0
2025-12-05 15:15:23,0.0,1.5,59124.84765625,0.0,0.0,1.1153438091278076,0.0
2025-12-05 15:15:29,0.0,1.5,59124.84765625,0.0,0.0,1.1153438091278076,0.0
2025-12-05 15:15:34,0.0,1.5,62536.4375,0.0,0.0,1.1153438091278076,0.0
2025-12-05 15:16:39,1.5,1.5,59944.12890625,0.0,4.39541482925415,1.1841423511505127,0.0
2025-12-05 15:17:43,1.5,1.5,57895.921875,0.0,6.648650646209717,1.189713716506958,0.0
2025-12-05 15:18:47,1.5,1.5,59944.12890625,0.0,6.6491923332214355,1.1704440116882324,0.0
2025-12-05 15:19:51,1.5,1.5,55849.578125,0.0,6.64956521987915,1.2031054496765137,0.0
2025-12-05 15:20:55,1.5,1.5,61580.640625,0.0,5.200538158416748,1.173459768295288,0.0
2025-12-05 15:22:00,0.0,1.5,62536.4375,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:23:04,0.0,1.5,60626.86328125,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:24:09,0.0,1.5,63219.1484375,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:25:13,0.0,1.5,58442.109375,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:26:17,0.0,1.5,59261.39453125,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:27:21,0.0,1.5,55299.6875,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:28:25,0.0,1.5,58574.75390625,0.0,0.0,1.1151905059814453,0.0
2025-12-05 15:29:30,1.5,1.5,60078.671875,0.0,6.65248966217041,1.1733574867248535,0.0
2025-12-05 15:30:34,1.5,1.5,61580.640625,0.0,6.649210453033447,1.1967673301696777,0.0
2025-12-05 15:31:39,1.5,1.5,63221.25390625,0.0,5.589812278747559,1.2039743661880493,0.0
2025-12-05 15:32:44,1.5,1.5,57757.44921875,0.0,5.2542948722839355,1.1729997396469116,0.0
2025-12-05 15:33:48,1.5,1.5,58713.24609375,0.0,10.224064826965332,1.1917582750320435,0.0
2025-12-05 15:34:53,1.5,1.5,59803.59375,0.0,6.657771587371826,1.1851646900177002,0.0
2025-12-05 15:35:58,1.5,1.5,60353.76953125,0.0,6.677661895751953,1.2674059867858887,0.0
2025-12-05 15:36:59,1.5,1.5,65950.0,0.0,6.687963962554932,1.2968472242355347,0.0
2025-12-05 15:38:01,1.5,1.5,59942.12890625,0.0,6.665771961212158,1.1186151504516602,0.0
2025-12-05 15:39:03,0.0,1.5,60488.30078125,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:40:04,0.0,1.5,59120.90234375,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:41:06,0.0,1.5,59122.875,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:42:08,0.0,1.5,99672.65625,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:43:09,0.0,1.5,63355.69140625,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:44:11,0.0,1.5,58030.53515625,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:45:13,0.0,1.5,59669.04296875,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:46:15,0.0,1.5,60486.28125,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:47:16,0.0,1.5,54888.23046875,0.0,0.0,1.115037202835083,0.0
2025-12-05 15:49:32,0.0,1.5,0.0,0.0,0.1723390817642212,34.209022521972656,0.0
2025-12-05 15:49:37,0.0,1.5,0.0,0.0,0.1723390817642212,34.209022521972656,0.0
2025-12-05 15:49:42,0.0,1.5,0.0,0.0,0.1723390817642212,34.209022521972656,0.0
2025-12-05 15:49:48,0.0,1.5,0.0,0.0,0.1723390817642212,34.209022521972656,0.0
2025-12-05 15:49:53,0.0,1.5,0.0,0.0,0.1723390817642212,34.209022521972656,0.0
2025-12-05 15:50:55,0.0,1.5,0.0,0.0,0.1716781109571457,34.120750427246094,0.0
2025-12-05 15:51:56,0.0,1.5,0.0,0.0,0.2023468166589737,34.19522476196289,0.0
2025-12-05 15:52:58,0.0,1.5,0.0,0.0,0.18033935129642487,34.533390045166016,0.0
2025-12-05 15:54:00,0.0,1.5,0.0,0.0,0.15433847904205322,34.423648834228516,0.0
2025-12-05 15:55:02,0.0,1.5,0.0,0.0,0.15400514006614685,34.43560791015625,0.0
2025-12-05 15:56:03,1.5,1.5,0.0,0.0,0.4206807017326355,34.7092170715332,0.0
2025-12-05 15:57:05,1.5,1.5,0.0,0.0,1.4467631578445435,34.80730438232422,0.0
2025-12-05 15:58:07,1.5,1.5,0.0,0.0,1.4757158756256104,34.621456146240234,0.0
2025-12-05 15:59:09,1.5,1.5,0.0,0.0,1.4968163967132568,34.838584899902344,0.0
2025-12-05 16:00:10,1.5,1.5,0.0,0.0,1.4720491170883179,34.72496032714844,0.0
2025-12-05 16:12:34,0.0,1.5,59805.586,0.0,0.0,2.2318122,0.0
2025-12-05 16:12:39,0.0,1.5,59805.586,0.0,0.0,2.2318122,0.0
2025-12-05 16:12:44,0.0,1.5,59805.586,0.0,0.0,2.2318122,0.0
2025-12-05 16:12:49,0.0,1.5,59805.586,0.0,0.0,2.2318122,0.0
2025-12-05 16:12:54,0.0,1.5,59805.586,0.0,0.0,2.2318122,0.0
2025-12-05 16:13:54,0.0,1.5,59942.13,0.0,0.0,2.2318122,0.0
2025-12-05 16:14:55,1.5,1.5,58986.332,0.0,11.717061,2.4681602,0.0
2025-12-05 16:15:55,1.5,1.5,50245.94,0.0,13.376997,2.5385432,0.0
2025-12-05 16:16:55,1.5,1.5,62128.88,0.0,13.370585,2.5085397,0.0
2025-12-05 16:17:55,1.5,1.5,58303.62,0.0,12.308489,2.572227,0.0
2025-12-05 16:18:58,1.5,1.5,62126.81,0.0,11.989003,2.380603,0.0
2025-12-05 16:19:59,1.5,1.5,58711.29,0.0,0.43357298,2.2318122,0.0
2025-12-05 16:20:59,1.5,1.5,63628.773,0.0,5.9586806,2.35842,0.0
2025-12-05 16:21:59,1.5,1.5,75641.984,0.0,13.288465,2.3725784,0.0
2025-12-05 16:23:00,1.5,1.5,55849.58,0.0,12.271171,2.3578577,0.0
2025-12-05 16:24:03,1.5,1.5,56392.027,0.0,13.304055,2.357142,0.0
2025-12-05 16:25:03,1.5,1.5,56940.094,0.0,13.293456,2.3491683,0.0
2025-12-05 16:26:03,1.5,1.5,60624.84,0.0,6.0561237,2.2318122,0.0
2025-12-05 16:27:04,0.0,1.5,58442.11,0.0,0.0,2.2318122,0.0
2025-12-05 16:28:04,0.0,1.5,59532.504,0.0,0.0,2.2318122,0.0
2025-12-05 16:29:11,0.0,1.5,60213.207,0.0,0.0,2.2318122,0.0
2025-12-05 16:29:16,0.0,1.5,60213.207,0.0,0.0,2.2318122,0.0
2025-12-05 16:29:21,0.0,1.5,60213.207,0.0,0.0,2.2318122,0.0
2025-12-05 16:29:26,0.0,1.5,60213.207,0.0,0.0,2.2318122,0.0
2025-12-05 16:29:32,0.0,1.5,60219.23,0.0,0.0,2.2318122,0.0
2025-12-05 16:30:32,1.5,1.5,62672.977,0.0,11.973477,2.3465617,0.0
2025-12-05 16:31:33,1.5,1.5,60215.215,0.0,13.294809,2.3527975,0.0
2025-12-05 16:32:33,1.5,1.5,58442.11,0.0,12.30836,2.3517241,0.0
2025-12-05 16:33:33,1.5,1.5,58576.707,0.0,10.619917,2.3641958,0.0
2025-12-05 16:34:33,1.5,1.5,60076.668,0.0,11.616415,2.353104,0.0
2025-12-05 16:35:36,1.5,1.5,63901.86,0.0,0.6340441,2.2319145,0.0
2025-12-05 16:36:37,0.0,1.5,70453.55,0.0,0.0,2.2319145,0.0
2025-12-05 16:37:37,0.0,1.5,61442.047,0.0,0.0,2.2319145,0.0
2025-12-05 16:38:37,0.0,1.5,58713.246,0.0,0.0,2.2319145,0.0
2025-12-05 16:39:38,0.0,1.5,58030.535,0.0,0.0,2.2319145,0.0
2025-12-05 16:40:41,0.0,1.5,57892.062,0.0,0.0,2.2319145,0.0
2025-12-05 16:41:38,0.0,1.5,70592.44,0.0,0.0,2.2319145,0.0
2025-12-05 16:41:43,0.0,1.5,70592.44,0.0,0.0,2.2319145,0.0
2025-12-05 16:41:49,0.0,1.5,70592.44,0.0,0.0,2.2319145,0.0
2025-12-05 16:41:54,0.0,1.5,70592.44,0.0,0.0,2.2319145,0.0
2025-12-05 16:41:59,0.0,1.5,70592.44,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:04,0.0,1.5,60490.316,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:10,0.0,1.5,60490.316,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:15,0.0,1.5,60490.316,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:20,0.0,1.5,60490.316,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:25,0.0,1.5,60490.316,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:30,0.0,1.5,58984.367,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:36,0.0,1.5,58984.367,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:41,0.0,1.5,58984.367,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:46,0.0,1.5,58984.367,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:51,0.0,1.5,58984.367,0.0,0.0,2.2319145,0.0
2025-12-05 16:42:57,0.0,1.5,58984.367,0.0,0.0,2.2319145,0.0
2025-12-05 16:43:02,0.0,1.5,59395.96,0.0,0.0,2.2319145,0.0
2025-12-05 16:43:07,0.0,1.5,59395.96,0.0,0.0,2.2319145,0.0
2025-12-05 16:43:12,0.0,1.5,59395.96,0.0,0.0,2.2319145,0.0
2025-12-05 16:43:17,0.0,1.5,59395.96,0.0,0.0,2.2319145,0.0
2025-12-05 16:44:18,1.5,1.5,77419.56,0.0,0.025995847,2.5775428,0.0
2025-12-05 16:45:19,0.0,1.5,58305.562,0.0,0.0,2.5775428,0.0
2025-12-05 16:46:19,0.0,1.5,132309.62,0.0,0.0,2.5775428,0.0
2025-12-05 16:47:19,0.0,1.5,57622.83,0.0,0.0,2.5775428,0.0
2025-12-05 16:48:20,0.0,1.5,57347.824,0.0,0.0,2.5775428,0.0
2025-12-05 16:49:23,1.5,1.5,83566.76,0.0,0.019287782,2.9249089,0.0
2025-12-05 16:50:23,0.0,1.5,65128.57,0.0,0.0,2.9249089,0.0
2025-12-05 16:51:24,0.0,1.5,61034.47,0.0,0.0,2.9249089,0.0
2025-12-05 16:52:24,0.0,1.5,61171.01,0.0,0.0,2.9249089,0.0
2025-12-05 16:53:24,0.0,1.5,59534.49,0.0,0.0,2.9249089,0.0
2025-12-05 16:54:27,1.5,1.5,75232.375,0.0,0.017054973,3.2724795,0.0
2025-12-05 16:55:28,0.0,1.5,55299.688,0.0,0.0,3.2724795,0.0
2025-12-05 16:58:56,0.0,1.5,162081.28,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:01,0.0,1.5,84383.23,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:06,0.0,1.5,84383.23,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:11,0.0,1.5,84383.23,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:17,0.0,1.5,84383.23,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:22,0.0,1.5,84383.23,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:27,0.0,1.5,84383.23,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:32,0.0,1.5,94487.37,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:37,0.0,1.5,94487.37,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:43,0.0,1.5,94487.37,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:48,0.0,1.5,94487.37,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:53,0.0,1.5,94487.37,0.0,0.0,2.2893658,0.0
2025-12-05 16:59:58,0.0,1.5,94487.37,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:03,0.0,1.5,60624.84,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:09,0.0,1.5,60624.84,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:14,0.0,1.5,60624.84,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:19,0.0,1.5,60624.84,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:24,0.0,1.5,60624.84,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:30,0.0,1.5,61446.145,0.0,0.0,2.2893658,0.0
2025-12-05 17:00:35,0.0,1.5,61446.145,0.0,0.0,2.2893658,0.0
2025-12-05 17:01:35,0.0,1.5,67451.96,0.0,0.0,2.2893658,0.0
2025-12-05 17:02:36,0.0,1.5,59940.133,0.0,0.0,2.2893658,0.0
2025-12-05 17:03:36,0.0,1.5,59259.418,0.0,0.0,2.2893658,0.0
2025-12-05 17:04:36,0.0,1.5,56663.223,0.0,0.0,2.2893658,0.0
2025-12-05 17:05:37,0.0,1.5,60351.758,0.0,0.0,2.2893658,0.0
2025-12-05 17:06:40,0.0,1.5,72913.664,0.0,0.0,2.2893658,0.0
2025-12-05 17:07:40,1.5,1.5,58303.62,0.0,10.297024,2.4082553,0.0
2025-12-05 17:08:41,1.5,1.5,160300.81,0.0,11.803183,2.762982,0.0
2025-12-05 17:09:41,1.5,1.5,60213.207,0.0,12.02075,2.769371,0.0
2025-12-05 17:10:41,1.5,1.5,75371.42,0.0,13.309186,2.7712622,0.0
2025-12-05 17:11:45,1.5,1.5,67859.33,0.0,12.17341,2.7669687,0.0
2025-12-05 17:12:45,1.5,1.5,66088.74,0.0,0.07296564,2.6353009,0.0
2025-12-05 17:13:45,0.0,1.5,54042.527,0.0,0.0,2.6353009,0.0
2025-12-05 17:14:46,0.0,1.5,59259.418,0.0,0.0,2.6353009,0.0
2025-12-05 17:15:46,1.5,1.5,64857.656,0.0,8.161268,2.7711601,0.0
2025-12-05 17:16:49,1.5,1.5,67995.87,0.0,13.323695,3.076511,0.0
2025-12-05 17:17:50,1.5,1.5,60488.3,0.0,13.30646,3.1236887,0.0
2025-12-05 17:19:27,1.5,1.5,58847.83,0.0,12.621841,3.189727,0.0
2025-12-05 17:19:32,1.5,1.5,52432.297,0.0,12.048796,3.189727,0.0
2025-12-05 17:19:37,1.5,1.5,52432.297,0.0,14.603023,3.2792265,0.0
2025-12-05 17:19:42,1.5,1.5,52432.297,0.0,14.765906,3.2792265,0.0
2025-12-05 17:19:48,1.5,1.5,52432.297,0.0,17.973438,3.215335,0.0
2025-12-05 17:19:53,1.5,1.5,52432.297,0.0,20.56261,3.215335,0.0
2025-12-05 17:19:58,1.5,1.5,52432.297,0.0,21.706385,3.2436516,0.0
2025-12-05 17:20:03,1.5,1.5,62946.062,0.0,19.664549,3.2436516,0.0
2025-12-05 17:20:09,1.5,1.5,62946.062,0.0,20.314335,3.2257109,0.0
2025-12-05 17:20:14,1.5,1.5,62946.062,0.0,23.276306,3.2257109,0.0
2025-12-05 17:20:19,1.5,1.5,62946.062,0.0,24.472311,3.0946052,0.0
2025-12-05 17:20:24,1.5,1.5,62946.062,0.0,24.472311,3.0946052,0.0
2025-12-05 17:20:29,1.5,1.5,62946.062,0.0,19.746197,3.0830536,0.0
2025-12-05 17:20:35,1.5,1.5,63221.254,0.0,18.769724,3.0830536,0.0
2025-12-05 17:20:40,1.5,1.5,63221.254,0.0,18.345465,3.0962918,0.0
2025-12-05 17:20:45,1.5,1.5,63221.254,0.0,14.949606,3.0962918,0.0
